0.404,0.835,1.240,0.431,0.338,0.220,1.644,2.911
0.945,0.212,1.157,0.734,0.200,0.780,2.102,1.580
0.489,0.202,0.692,0.287,0.099,0.407,1.181,1.097
0.235,0.195,0.430,0.040,0.046,0.197,0.665,0.820
0.316,0.057,0.373,0.259,0.018,0.299,0.688,0.486
0.466,0.351,0.816,0.115,0.163,0.345,1.282,1.518
0.709,0.471,1.180,0.238,0.334,0.482,1.889,2.122
0.279,0.821,1.100,0.542,0.229,0.153,1.379,2.742
0.220,0.893,1.113,0.673,0.196,0.116,1.333,2.899
0.489,0.826,1.315,0.336,0.404,0.268,1.804,2.966
0.846,0.411,1.257,0.435,0.348,0.600,2.103,2.079
0.157,0.754,0.911,0.596,0.119,0.090,1.069,2.418
0.161,0.468,0.629,0.308,0.075,0.109,0.790,1.566
0.043,0.734,0.777,0.690,0.032,0.025,0.820,2.244
0.142,0.182,0.324,0.040,0.026,0.120,0.466,0.688
0.435,0.823,1.257,0.388,0.358,0.238,1.692,2.902
0.164,0.350,0.514,0.186,0.057,0.121,0.679,1.215
0.197,0.715,0.911,0.518,0.141,0.115,1.108,2.341
0.063,0.637,0.700,0.575,0.040,0.038,0.763,1.975
0.891,0.940,1.831,0.048,0.838,0.460,2.723,3.710
0.243,0.736,0.979,0.493,0.179,0.140,1.222,2.451
0.861,0.877,1.737,0.016,0.755,0.459,2.598,3.491
0.870,0.807,1.678,0.063,0.703,0.482,2.548,3.292
0.569,0.653,1.222,0.084,0.372,0.344,1.791,2.529
0.828,0.125,0.954,0.703,0.104,0.736,1.782,1.205
0.389,0.341,0.729,0.048,0.132,0.290,1.118,1.410
0.776,0.018,0.795,0.758,0.014,0.762,1.571,0.832
0.830,0.319,1.149,0.511,0.265,0.629,1.979,1.788
0.600,0.425,1.025,0.175,0.255,0.421,1.625,1.875
0.282,0.675,0.956,0.393,0.190,0.168,1.238,2.306
0.959,0.807,1.766,0.152,0.774,0.531,2.725,3.380
0.061,0.161,0.221,0.100,0.010,0.052,0.282,0.542
0.205,0.368,0.573,0.162,0.076,0.150,0.779,1.309
0.433,0.681,1.113,0.248,0.295,0.257,1.546,2.475
0.924,0.149,1.074,0.775,0.138,0.804,1.998,1.373
0.892,0.440,1.332,0.452,0.392,0.620,2.224,2.211
0.663,0.754,1.417,0.091,0.500,0.378,2.081,2.926
0.019,0.485,0.504,0.466,0.009,0.013,0.523,1.475
0.803,0.985,1.788,0.181,0.791,0.405,2.592,3.758
0.288,0.637,0.925,0.349,0.183,0.176,1.213,2.198
0.341,0.724,1.065,0.383,0.247,0.198,1.407,2.514
0.705,0.513,1.218,0.191,0.362,0.466,1.922,2.244
0.977,0.315,1.292,0.663,0.308,0.743,2.270,1.922
0.691,0.706,1.397,0.015,0.488,0.405,2.089,2.810
0.285,0.941,1.226,0.656,0.268,0.147,1.511,3.109
0.047,0.492,0.539,0.446,0.023,0.031,0.585,1.523
0.064,0.684,0.748,0.620,0.044,0.038,0.812,2.117
0.984,0.756,1.739,0.228,0.743,0.560,2.723,3.251
0.694,0.212,0.906,0.482,0.147,0.572,1.599,1.329
0.532,0.857,1.389,0.325,0.456,0.287,1.921,3.103
0.000,0.395,0.395,0.395,0.000,0.000,0.396,1.186
0.781,0.599,1.380,0.182,0.468,0.488,2.161,2.579
0.455,0.628,1.084,0.173,0.286,0.280,1.539,2.340
0.284,0.148,0.431,0.136,0.042,0.247,0.715,0.727
0.332,0.459,0.791,0.127,0.153,0.227,1.123,1.710
0.821,0.614,1.435,0.207,0.504,0.509,2.256,2.663
0.418,0.112,0.530,0.306,0.047,0.376,0.948,0.755
0.356,0.197,0.553,0.159,0.070,0.298,0.909,0.946
0.161,0.177,0.338,0.016,0.029,0.137,0.500,0.692
0.600,0.516,1.116,0.084,0.309,0.396,1.715,2.147
0.073,0.013,0.086,0.061,0.001,0.072,0.159,0.111
0.676,0.060,0.736,0.616,0.041,0.637,1.412,0.857
0.870,0.073,0.943,0.798,0.063,0.811,1.814,1.089
0.180,0.323,0.503,0.143,0.058,0.136,0.683,1.148
0.983,0.874,1.857,0.108,0.859,0.524,2.840,3.606
0.026,0.607,0.633,0.581,0.016,0.016,0.659,1.848
0.609,0.863,1.472,0.254,0.526,0.327,2.082,3.198
0.974,0.286,1.260,0.689,0.278,0.758,2.234,1.831
0.374,0.811,1.185,0.437,0.303,0.207,1.559,2.807
0.694,0.933,1.627,0.239,0.648,0.359,2.321,3.493
0.128,0.748,0.876,0.620,0.096,0.073,1.004,2.372
0.726,0.228,0.954,0.498,0.166,0.591,1.681,1.411
0.701,0.999,1.700,0.298,0.700,0.351,2.401,3.698
0.762,0.987,1.750,0.225,0.753,0.384,2.512,3.724
0.994,0.475,1.469,0.520,0.472,0.674,2.463,2.418
0.056,0.153,0.209,0.097,0.009,0.049,0.265,0.514
0.133,0.043,0.176,0.090,0.006,0.127,0.309,0.262
0.293,0.011,0.305,0.282,0.003,0.290,0.598,0.327
0.430,0.946,1.376,0.516,0.407,0.221,1.806,3.267
0.492,0.062,0.554,0.430,0.030,0.463,1.046,0.677
0.390,0.354,0.744,0.036,0.138,0.288,1.134,1.453
0.159,0.673,0.832,0.514,0.107,0.095,0.991,2.179
0.176,0.851,1.026,0.675,0.149,0.095,1.202,2.728
0.922,0.949,1.870,0.027,0.875,0.473,2.792,3.768
0.173,0.884,1.058,0.711,0.153,0.092,1.231,2.827
0.797,0.359,1.156,0.438,0.286,0.587,1.953,1.873
0.439,0.029,0.468,0.409,0.013,0.426,0.907,0.527
0.897,0.668,1.566,0.229,0.600,0.538,2.463,2.902
0.706,0.353,1.059,0.353,0.249,0.522,1.766,1.765
0.169,0.889,1.058,0.720,0.150,0.089,1.227,2.836
0.646,0.423,1.069,0.223,0.273,0.454,1.716,1.916
0.482,0.385,0.867,0.097,0.186,0.348,1.349,1.637
0.127,0.708,0.835,0.581,0.090,0.074,0.962,2.252
0.433,0.826,1.259,0.394,0.357,0.237,1.691,2.912
0.349,0.093,0.443,0.256,0.033,0.320,0.792,0.629
0.069,0.024,0.093,0.045,0.002,0.067,0.161,0.141
0.273,0.521,0.794,0.248,0.142,0.180,1.067,1.835
0.468,0.124,0.592,0.344,0.058,0.416,1.061,0.841
0.341,0.963,1.304,0.622,0.329,0.174,1.645,3.230
0.833,0.533,1.366,0.301,0.444,0.544,2.199,2.431
0.369,0.901,1.270,0.532,0.333,0.194,1.639,3.073
0.599,0.940,1.539,0.341,0.563,0.309,2.137,3.419
0.145,0.664,0.809,0.519,0.096,0.087,0.954,2.136
0.479,0.286,0.765,0.194,0.137,0.373,1.245,1.336
0.331,0.792,1.123,0.461,0.262,0.185,1.454,2.707
0.749,0.355,1.104,0.393,0.266,0.552,1.853,1.815
0.850,0.868,1.718,0.018,0.738,0.455,2.569,3.455
0.834,0.324,1.158,0.510,0.270,0.630,1.992,1.806
0.576,0.866,1.442,0.290,0.499,0.309,2.018,3.174
0.851,0.925,1.776,0.075,0.787,0.442,2.626,3.627
0.958,0.665,1.623,0.293,0.637,0.575,2.581,2.953
0.463,0.696,1.159,0.233,0.322,0.273,1.622,2.551
0.448,0.700,1.147,0.252,0.313,0.263,1.595,2.547
0.027,0.810,0.838,0.783,0.022,0.015,0.865,2.459
0.973,0.674,1.647,0.299,0.656,0.581,2.620,2.995
0.969,0.432,1.401,0.537,0.419,0.676,2.370,2.266
0.469,0.904,1.373,0.434,0.424,0.246,1.842,3.180
0.389,0.984,1.372,0.595,0.383,0.196,1.761,3.340
0.312,0.566,0.878,0.254,0.176,0.199,1.190,2.009
0.193,0.401,0.594,0.209,0.077,0.137,0.787,1.397
0.835,0.334,1.170,0.501,0.279,0.626,2.005,1.839
0.296,0.487,0.783,0.191,0.144,0.199,1.079,1.756
0.617,0.896,1.513,0.278,0.553,0.326,2.130,3.304
0.411,0.658,1.069,0.247,0.271,0.248,1.480,2.386
0.821,0.743,1.564,0.077,0.610,0.471,2.385,3.051
0.800,0.558,1.358,0.242,0.447,0.513,2.159,2.475
0.209,0.243,0.452,0.034,0.051,0.168,0.660,0.937
0.707,0.402,1.109,0.304,0.284,0.504,1.816,1.914
0.896,0.696,1.592,0.200,0.623,0.528,2.487,2.984
0.705,0.774,1.479,0.068,0.546,0.398,2.184,3.026
0.308,0.470,0.777,0.162,0.144,0.209,1.085,1.716
0.751,0.414,1.166,0.337,0.311,0.531,1.917,1.994
0.714,0.931,1.645,0.218,0.665,0.370,2.359,3.508
0.938,0.132,1.070,0.806,0.124,0.828,2.008,1.335
0.276,0.733,1.008,0.457,0.202,0.159,1.284,2.474
0.811,0.485,1.296,0.326,0.393,0.546,2.107,2.266
0.528,0.131,0.659,0.397,0.069,0.467,1.187,0.921
0.091,0.695,0.786,0.605,0.063,0.053,0.877,2.177
0.815,0.087,0.902,0.728,0.071,0.750,1.718,1.077
0.732,0.416,1.148,0.315,0.305,0.517,1.879,1.980
0.004,0.675,0.679,0.672,0.002,0.002,0.682,2.029
0.054,0.747,0.802,0.693,0.041,0.031,0.856,2.296
0.928,0.753,1.682,0.175,0.699,0.530,2.610,3.189
0.423,0.303,0.726,0.120,0.128,0.325,1.149,1.331
0.863,0.515,1.378,0.348,0.444,0.569,2.241,2.408
0.825,0.788,1.613,0.037,0.650,0.461,2.438,3.189
0.866,0.241,1.107,0.624,0.209,0.697,1.973,1.590
0.194,0.384,0.578,0.190,0.075,0.140,0.773,1.347
0.172,0.000,0.172,0.172,0.000,0.172,0.344,0.172
0.715,0.695,1.410,0.020,0.497,0.422,2.126,2.800
0.025,0.872,0.897,0.848,0.022,0.013,0.922,2.642
0.949,0.935,1.884,0.014,0.887,0.490,2.833,3.754
0.337,0.306,0.643,0.031,0.103,0.258,0.981,1.256
0.123,0.438,0.561,0.315,0.054,0.086,0.684,1.437
0.451,0.808,1.259,0.357,0.364,0.249,1.710,2.876
0.210,0.296,0.506,0.086,0.062,0.162,0.717,1.099
0.075,0.712,0.787,0.637,0.053,0.044,0.861,2.210
0.730,0.609,1.339,0.120,0.444,0.453,2.068,2.557
0.672,0.433,1.105,0.239,0.291,0.469,1.776,1.970
0.826,0.258,1.084,0.568,0.213,0.657,1.910,1.600
0.344,0.178,0.523,0.166,0.061,0.292,0.867,0.879
0.536,0.722,1.258,0.187,0.387,0.311,1.793,2.703
0.720,0.818,1.538,0.097,0.589,0.396,2.259,3.174
0.972,0.099,1.071,0.873,0.097,0.884,2.043,1.270
0.902,0.151,1.053,0.751,0.136,0.784,1.956,1.355
0.327,0.879,1.206,0.553,0.287,0.174,1.533,2.965
0.178,0.011,0.188,0.167,0.002,0.176,0.366,0.210
0.788,0.788,1.575,0.000,0.620,0.441,2.363,3.151
0.677,0.273,0.949,0.404,0.184,0.532,1.626,1.494
0.998,0.206,1.204,0.791,0.206,0.827,2.201,1.617
0.272,0.889,1.160,0.617,0.242,0.144,1.432,2.938
0.837,0.347,1.184,0.489,0.291,0.621,2.020,1.879
0.817,0.855,1.672,0.038,0.699,0.440,2.489,3.383
0.855,0.191,1.046,0.664,0.163,0.718,1.901,1.428
0.789,0.225,1.014,0.564,0.178,0.644,1.804,1.465
0.200,0.958,1.158,0.758,0.192,0.102,1.358,3.074
0.005,0.255,0.260,0.251,0.001,0.004,0.265,0.771
0.319,0.368,0.687,0.050,0.117,0.233,1.006,1.424
0.299,0.420,0.719,0.121,0.126,0.210,1.018,1.560
0.485,0.419,0.904,0.066,0.203,0.342,1.390,1.742
0.248,0.361,0.608,0.113,0.089,0.182,0.856,1.330
0.887,0.553,1.440,0.334,0.491,0.571,2.327,2.546
0.143,0.326,0.468,0.183,0.046,0.108,0.611,1.119
0.438,0.010,0.449,0.428,0.005,0.434,0.887,0.470
0.802,0.305,1.106,0.497,0.244,0.614,1.908,1.716
0.315,0.784,1.099,0.469,0.247,0.177,1.414,2.666
0.104,0.105,0.209,0.001,0.011,0.094,0.313,0.420
0.337,0.347,0.684,0.010,0.117,0.250,1.020,1.377
0.650,0.538,1.188,0.112,0.350,0.423,1.838,2.264
0.208,0.890,1.098,0.683,0.185,0.110,1.306,2.879
0.141,0.211,0.351,0.070,0.030,0.116,0.492,0.772
0.356,0.814,1.170,0.458,0.290,0.196,1.526,2.798
0.031,0.895,0.926,0.864,0.028,0.017,0.958,2.717
0.497,0.470,0.967,0.027,0.233,0.338,1.463,1.907
0.845,0.218,1.064,0.627,0.185,0.694,1.909,1.501
0.223,0.156,0.379,0.066,0.035,0.193,0.602,0.692
0.611,0.550,1.161,0.060,0.336,0.394,1.772,2.261
0.868,0.355,1.223,0.513,0.308,0.641,2.091,1.933
0.825,0.009,0.834,0.816,0.008,0.818,1.659,0.853
0.853,0.086,0.938,0.767,0.073,0.785,1.791,1.109
0.322,0.405,0.727,0.084,0.130,0.229,1.049,1.538
0.725,0.086,0.811,0.640,0.062,0.668,1.536,0.982
0.879,0.466,1.345,0.413,0.410,0.600,2.224,2.277
0.023,0.144,0.167,0.121,0.003,0.020,0.190,0.455
0.157,0.103,0.261,0.054,0.016,0.143,0.418,0.467
0.737,0.235,0.972,0.502,0.173,0.597,1.709,1.443
0.359,0.354,0.713,0.004,0.127,0.265,1.071,1.421
0.344,0.762,1.106,0.418,0.262,0.195,1.450,2.630
0.281,0.665,0.946,0.384,0.187,0.169,1.227,2.276
0.240,0.664,0.904,0.424,0.160,0.144,1.144,2.232
0.192,0.275,0.467,0.084,0.053,0.150,0.659,1.018
0.333,0.610,0.943,0.277,0.203,0.207,1.277,2.163
0.509,0.940,1.449,0.430,0.479,0.263,1.958,3.328
0.608,0.815,1.424,0.207,0.496,0.335,2.032,3.054
0.933,0.595,1.528,0.337,0.556,0.585,2.461,2.719
0.552,0.179,0.731,0.373,0.099,0.468,1.283,1.090
0.915,0.403,1.319,0.512,0.369,0.652,2.234,2.125
0.357,0.302,0.659,0.056,0.108,0.274,1.016,1.263
0.738,0.801,1.540,0.063,0.592,0.410,2.278,3.142
0.263,0.745,1.008,0.483,0.196,0.150,1.270,2.498
0.711,0.665,1.376,0.046,0.473,0.427,2.087,2.707
0.163,0.056,0.219,0.106,0.009,0.154,0.382,0.331
0.855,0.799,1.653,0.056,0.683,0.475,2.508,3.251
0.434,0.380,0.814,0.053,0.165,0.314,1.248,1.575
0.059,0.773,0.832,0.714,0.046,0.033,0.891,2.378
0.227,0.707,0.934,0.480,0.160,0.133,1.161,2.348
0.303,0.706,1.009,0.403,0.214,0.178,1.312,2.421
0.923,0.791,1.714,0.132,0.730,0.515,2.637,3.296
0.965,0.835,1.801,0.130,0.806,0.526,2.766,3.471
0.382,0.031,0.414,0.351,0.012,0.371,0.796,0.476
0.813,0.636,1.450,0.177,0.518,0.497,2.263,2.723
0.419,0.151,0.570,0.268,0.063,0.364,0.989,0.871
0.132,0.563,0.695,0.431,0.074,0.084,0.827,1.822
0.505,0.964,1.468,0.459,0.486,0.257,1.973,3.396
0.863,0.545,1.408,0.317,0.470,0.558,2.270,2.498
0.808,0.631,1.438,0.177,0.509,0.495,2.246,2.700
0.227,0.152,0.379,0.075,0.034,0.197,0.606,0.682
0.036,0.990,1.026,0.954,0.036,0.018,1.062,3.006
0.459,0.200,0.659,0.259,0.092,0.383,1.118,1.059
0.908,0.703,1.611,0.205,0.639,0.533,2.519,3.018
0.196,0.854,1.050,0.659,0.167,0.105,1.246,2.759
0.527,0.962,1.488,0.435,0.506,0.268,2.015,3.412
0.471,0.131,0.602,0.339,0.062,0.416,1.072,0.864
0.197,0.036,0.233,0.161,0.007,0.190,0.429,0.304
0.095,0.474,0.569,0.379,0.045,0.064,0.664,1.517
0.426,0.858,1.284,0.432,0.366,0.229,1.710,3.001
0.859,0.363,1.222,0.497,0.312,0.631,2.081,1.947
0.520,0.737,1.257,0.217,0.383,0.299,1.777,2.731
0.894,0.813,1.706,0.081,0.726,0.493,2.600,3.332
0.962,0.071,1.033,0.891,0.068,0.898,1.995,1.175
0.710,0.453,1.163,0.257,0.322,0.489,1.873,2.068
0.698,0.958,1.656,0.260,0.669,0.357,2.355,3.573
0.953,0.861,1.814,0.092,0.820,0.512,2.766,3.536
0.084,0.696,0.781,0.612,0.059,0.050,0.865,2.174
0.093,0.609,0.702,0.516,0.056,0.058,0.794,1.920
0.750,0.353,1.103,0.396,0.265,0.554,1.852,1.809
0.032,0.007,0.039,0.024,0.000,0.032,0.071,0.054
0.163,0.463,0.626,0.300,0.076,0.112,0.790,1.552
0.046,0.555,0.601,0.509,0.026,0.030,0.648,1.711
0.759,0.046,0.805,0.714,0.035,0.726,1.564,0.896
0.135,0.202,0.337,0.067,0.027,0.113,0.473,0.741
0.212,0.895,1.107,0.683,0.190,0.112,1.319,2.898
0.748,0.181,0.929,0.566,0.136,0.633,1.677,1.292
0.317,0.708,1.025,0.391,0.225,0.186,1.342,2.441
0.623,0.497,1.120,0.126,0.310,0.416,1.744,2.114
0.822,0.118,0.940,0.704,0.097,0.735,1.762,1.176
0.151,0.301,0.453,0.150,0.046,0.116,0.604,1.055
0.875,0.660,1.534,0.215,0.577,0.527,2.409,2.853
0.201,0.801,1.002,0.600,0.161,0.112,1.203,2.605
0.587,0.424,1.011,0.163,0.249,0.412,1.598,1.859
0.208,0.452,0.660,0.243,0.094,0.144,0.869,1.564
0.189,0.622,0.811,0.433,0.118,0.116,1.000,2.056
0.157,0.678,0.835,0.521,0.106,0.094,0.992,2.190
0.305,0.401,0.706,0.096,0.122,0.218,1.011,1.508
0.749,0.178,0.927,0.571,0.133,0.636,1.676,1.283
0.550,0.563,1.113,0.013,0.310,0.352,1.663,2.239
0.234,0.322,0.556,0.088,0.075,0.177,0.790,1.201
0.898,0.114,1.013,0.784,0.103,0.806,1.911,1.242
0.319,0.061,0.380,0.259,0.019,0.301,0.699,0.501
0.215,0.194,0.409,0.021,0.042,0.180,0.624,0.798
0.611,0.288,0.899,0.323,0.176,0.475,1.510,1.474
0.513,0.866,1.379,0.353,0.444,0.275,1.892,3.111
0.476,0.203,0.679,0.273,0.097,0.396,1.156,1.086
0.159,0.676,0.834,0.517,0.107,0.095,0.993,2.186
0.184,0.246,0.430,0.062,0.045,0.147,0.613,0.921
0.574,0.899,1.473,0.325,0.516,0.302,2.047,3.272
0.160,0.052,0.212,0.108,0.008,0.152,0.371,0.315
0.894,0.261,1.155,0.633,0.233,0.709,2.049,1.677
0.990,0.662,1.653,0.328,0.656,0.596,2.643,2.977
0.641,0.721,1.362,0.080,0.462,0.373,2.003,2.804
0.532,0.651,1.183,0.119,0.346,0.322,1.715,2.484
0.584,0.191,0.775,0.392,0.112,0.490,1.358,1.157
0.044,0.984,1.028,0.940,0.044,0.022,1.073,2.996
0.251,0.237,0.488,0.014,0.060,0.203,0.740,0.963
0.457,0.825,1.282,0.368,0.377,0.250,1.739,2.932
0.536,0.431,0.967,0.105,0.231,0.375,1.503,1.828
0.327,0.106,0.433,0.221,0.035,0.296,0.761,0.646
0.685,0.451,1.137,0.234,0.309,0.472,1.822,2.039
0.778,0.547,1.324,0.231,0.425,0.503,2.102,2.418
0.654,0.562,1.215,0.092,0.367,0.419,1.869,2.339
0.979,0.388,1.367,0.591,0.380,0.705,2.346,2.143
0.584,0.583,1.167,0.001,0.340,0.369,1.751,2.333
0.217,0.624,0.841,0.406,0.136,0.134,1.058,2.088
0.471,0.401,0.872,0.069,0.189,0.336,1.343,1.675
0.984,0.951,1.935,0.033,0.936,0.504,2.919,3.837
0.124,0.695,0.819,0.571,0.086,0.073,0.943,2.209
0.088,0.414,0.502,0.326,0.036,0.062,0.590,1.331
0.582,0.444,1.026,0.138,0.259,0.403,1.609,1.914
0.764,0.067,0.831,0.697,0.051,0.716,1.595,0.965
0.879,0.417,1.296,0.463,0.366,0.621,2.175,2.129
0.747,0.597,1.344,0.151,0.446,0.468,2.091,2.537
0.130,0.309,0.439,0.179,0.040,0.099,0.568,1.057
0.440,0.760,1.200,0.320,0.334,0.250,1.640,2.720
0.592,0.846,1.438,0.255,0.501,0.320,2.029,3.131
0.363,0.141,0.503,0.222,0.051,0.318,0.866,0.785
0.382,0.348,0.730,0.034,0.133,0.283,1.112,1.426
0.188,0.197,0.385,0.009,0.037,0.157,0.572,0.778
0.122,0.605,0.726,0.483,0.074,0.076,0.848,1.935
0.643,0.975,1.618,0.331,0.627,0.326,2.262,3.568
0.382,0.542,0.924,0.161,0.207,0.247,1.306,2.009
0.702,0.153,0.854,0.549,0.107,0.608,1.556,1.160
0.124,0.258,0.382,0.133,0.032,0.099,0.507,0.898
0.505,0.535,1.039,0.030,0.270,0.329,1.544,2.109
0.263,0.721,0.984,0.457,0.190,0.153,1.247,2.425
0.684,0.170,0.854,0.514,0.116,0.584,1.538,1.194
0.729,0.612,1.340,0.117,0.446,0.452,2.069,2.563
0.082,0.960,1.042,0.878,0.079,0.042,1.124,2.962
0.410,0.393,0.802,0.017,0.161,0.294,1.212,1.588
0.799,0.338,1.137,0.461,0.270,0.597,1.936,1.812
0.313,0.391,0.704,0.077,0.122,0.225,1.017,1.485
0.750,0.436,1.186,0.314,0.327,0.522,1.936,2.059
0.132,1.000,1.132,0.867,0.132,0.066,1.265,3.132
0.914,0.329,1.243,0.585,0.301,0.688,2.157,1.901
0.685,0.505,1.190,0.180,0.346,0.455,1.876,2.200
0.788,0.005,0.793,0.783,0.004,0.784,1.581,0.803
0.651,0.802,1.453,0.151,0.522,0.361,2.103,3.057
0.117,0.548,0.665,0.431,0.064,0.076,0.782,1.761
0.960,0.837,1.797,0.124,0.804,0.523,2.758,3.471
0.316,0.891,1.207,0.574,0.282,0.167,1.523,2.988
0.541,0.590,1.131,0.048,0.319,0.341,1.672,2.311
0.615,0.100,0.715,0.515,0.061,0.559,1.330,0.915
0.309,0.378,0.687,0.069,0.117,0.224,0.996,1.444
0.616,0.241,0.857,0.375,0.149,0.496,1.473,1.339
0.798,0.450,1.248,0.348,0.359,0.550,2.046,2.147
0.163,0.886,1.050,0.723,0.145,0.087,1.213,2.823
0.479,0.663,1.142,0.185,0.317,0.288,1.621,2.469
0.979,0.510,1.490,0.469,0.500,0.649,2.469,2.510
0.068,0.509,0.577,0.441,0.035,0.045,0.645,1.595
0.593,0.074,0.668,0.519,0.044,0.552,1.261,0.817
0.149,0.495,0.644,0.346,0.074,0.100,0.793,1.635
0.912,0.962,1.874,0.050,0.877,0.465,2.786,3.798
0.681,0.669,1.350,0.011,0.456,0.408,2.031,2.689
0.560,0.291,0.851,0.270,0.163,0.434,1.411,1.432
0.314,0.734,1.047,0.420,0.230,0.181,1.361,2.514
0.140,0.614,0.754,0.474,0.086,0.087,0.894,1.982
0.181,0.359,0.540,0.177,0.065,0.133,0.721,1.258
0.068,0.068,0.137,0.000,0.005,0.064,0.205,0.273
0.349,0.598,0.948,0.249,0.209,0.219,1.297,2.145
0.384,0.125,0.509,0.258,0.048,0.341,0.893,0.760
0.040,0.923,0.963,0.883,0.037,0.021,1.003,2.810
0.202,0.422,0.624,0.220,0.085,0.142,0.826,1.468
0.975,0.718,1.694,0.257,0.700,0.568,2.669,3.130
0.121,0.469,0.590,0.348,0.057,0.082,0.711,1.529
0.930,0.657,1.587,0.273,0.611,0.561,2.517,2.902
0.919,0.144,1.063,0.775,0.132,0.803,1.982,1.351
0.161,0.245,0.406,0.084,0.039,0.129,0.567,0.897
0.259,0.518,0.777,0.260,0.134,0.170,1.036,1.814
0.262,0.892,1.154,0.630,0.234,0.139,1.416,2.938
0.507,0.640,1.148,0.133,0.325,0.309,1.655,2.429
0.387,0.483,0.870,0.095,0.187,0.261,1.257,1.835
0.697,0.709,1.406,0.012,0.494,0.408,2.103,2.824
0.733,0.074,0.807,0.659,0.054,0.683,1.541,0.955
0.532,0.078,0.610,0.454,0.042,0.494,1.143,0.767
0.524,0.429,0.953,0.095,0.225,0.367,1.478,1.811
0.095,0.867,0.962,0.772,0.082,0.051,1.057,2.697
0.298,0.485,0.783,0.186,0.145,0.201,1.081,1.752
0.737,0.406,1.143,0.330,0.299,0.524,1.880,1.956
0.768,0.354,1.122,0.414,0.272,0.567,1.890,1.830
0.649,0.187,0.836,0.462,0.122,0.547,1.485,1.211
0.816,0.256,1.072,0.560,0.209,0.650,1.889,1.584
0.334,0.848,1.182,0.514,0.283,0.181,1.515,2.878
0.865,0.550,1.415,0.314,0.476,0.558,2.280,2.516
0.706,0.075,0.781,0.631,0.053,0.657,1.487,0.931
0.162,0.905,1.067,0.743,0.147,0.085,1.229,2.877
0.609,0.870,1.479,0.261,0.530,0.326,2.088,3.219
0.304,0.457,0.761,0.153,0.139,0.209,1.065,1.676
0.192,0.981,1.173,0.789,0.188,0.097,1.365,3.136
0.072,0.600,0.672,0.528,0.043,0.045,0.744,1.872
0.896,1.000,1.896,0.104,0.896,0.448,2.791,3.895
0.285,0.828,1.113,0.543,0.236,0.156,1.398,2.769
0.674,0.444,1.118,0.230,0.299,0.467,1.792,2.007
0.985,0.910,1.895,0.075,0.897,0.516,2.881,3.715
0.815,0.247,1.061,0.568,0.201,0.654,1.876,1.554
0.707,0.210,0.918,0.497,0.149,0.584,1.625,1.339
0.285,0.628,0.913,0.343,0.179,0.175,1.198,2.170
0.310,0.157,0.468,0.153,0.049,0.268,0.778,0.783
0.652,0.387,1.038,0.265,0.252,0.470,1.690,1.811
0.346,0.591,0.937,0.245,0.205,0.218,1.283,2.119
0.847,0.084,0.932,0.763,0.072,0.781,1.779,1.101
0.737,0.264,1.000,0.473,0.194,0.583,1.737,1.527
0.990,0.201,1.191,0.790,0.199,0.825,2.182,1.593
0.974,0.680,1.654,0.293,0.662,0.580,2.628,3.015
0.650,0.683,1.333,0.033,0.444,0.386,1.984,2.699
0.007,0.788,0.795,0.780,0.006,0.004,0.803,2.371
0.835,0.142,0.976,0.693,0.118,0.731,1.811,1.259
0.502,0.663,1.164,0.161,0.332,0.302,1.666,2.489
0.373,0.599,0.972,0.225,0.224,0.234,1.346,2.170
0.523,0.516,1.039,0.007,0.270,0.345,1.561,2.071
0.081,0.498,0.578,0.417,0.040,0.054,0.659,1.574
0.243,0.302,0.545,0.059,0.073,0.187,0.787,1.148
0.937,0.489,1.426,0.448,0.458,0.629,2.363,2.403
0.196,0.865,1.061,0.669,0.169,0.105,1.256,2.791
0.530,0.348,0.878,0.181,0.184,0.393,1.408,1.574
0.801,0.096,0.898,0.705,0.077,0.731,1.699,1.090
0.899,0.804,1.703,0.095,0.723,0.498,2.602,3.311
0.072,0.742,0.814,0.670,0.053,0.041,0.886,2.297
0.428,0.437,0.865,0.009,0.187,0.298,1.292,1.739
0.651,0.039,0.690,0.611,0.026,0.626,1.340,0.769
0.901,0.199,1.100,0.702,0.179,0.751,2.001,1.498
0.188,0.983,1.171,0.795,0.185,0.095,1.359,3.137
0.829,0.935,1.764,0.106,0.775,0.428,2.592,3.634
0.113,0.053,0.166,0.061,0.006,0.108,0.279,0.271
0.591,0.968,1.559,0.377,0.572,0.300,2.150,3.495
0.144,0.850,0.995,0.706,0.123,0.078,1.139,2.695
0.084,0.407,0.491,0.322,0.034,0.060,0.575,1.304
0.113,0.345,0.458,0.232,0.039,0.084,0.571,1.149
0.475,0.628,1.103,0.153,0.298,0.292,1.578,2.359
0.274,0.911,1.185,0.637,0.250,0.143,1.460,3.008
0.669,0.761,1.431,0.092,0.510,0.380,2.100,2.953
0.222,0.738,0.960,0.516,0.164,0.128,1.181,2.435
0.636,0.328,0.964,0.308,0.208,0.479,1.600,1.619
0.317,0.833,1.151,0.516,0.264,0.173,1.468,2.817
0.422,0.640,1.061,0.218,0.270,0.257,1.483,2.341
0.820,0.249,1.069,0.572,0.204,0.657,1.890,1.567
0.405,0.371,0.777,0.034,0.150,0.296,1.182,1.519
0.654,0.532,1.186,0.121,0.348,0.427,1.840,2.251
0.297,0.098,0.396,0.199,0.029,0.271,0.693,0.593
