0.221,0.940,1.160,1.920,0.601,1.153,4.912,2.105,2.807
0.532,0.185,0.716,1.643,1.586,2.606,2.141,3.392,1.251
0.956,0.778,1.734,0.645,0.951,0.614,3.909,3.111,0.798
0.743,0.419,1.162,1.293,1.476,1.909,0.677,4.249,3.572
0.226,0.036,0.262,1.991,1.571,3.129,1.171,3.245,2.073
0.112,0.425,0.537,1.111,1.438,1.597,2.096,0.475,1.621
0.915,0.705,1.621,0.225,1.076,0.242,3.441,2.393,1.048
0.559,0.206,0.765,1.326,1.987,2.634,0.365,3.814,3.449
0.661,0.004,0.665,1.637,1.145,1.874,3.359,0.660,2.699
0.050,0.377,0.427,1.213,1.849,2.243,0.447,1.560,1.113
0.766,0.946,1.713,1.278,0.127,0.162,1.746,4.086,2.340
0.533,0.310,0.843,0.876,0.157,0.137,0.246,4.609,4.363
0.967,0.592,1.559,0.033,0.664,0.022,0.152,2.295,2.143
0.741,0.796,1.537,0.246,1.429,0.352,2.364,0.943,1.422
0.232,0.779,1.010,1.381,0.212,0.293,3.034,4.066,1.032
0.601,0.762,1.363,0.793,0.802,0.635,0.347,4.957,4.610
0.187,0.299,0.486,0.270,1.424,0.384,0.848,1.076,0.229
0.380,0.165,0.545,0.282,1.106,0.312,2.918,0.611,2.308
0.719,0.438,1.158,1.844,0.970,1.789,4.099,4.825,0.726
0.656,0.201,0.857,0.233,0.777,0.181,1.146,0.813,0.333
0.636,0.730,1.366,0.699,1.013,0.708,2.961,0.073,2.888
0.050,0.367,0.417,1.803,0.365,0.659,4.654,3.431,1.223
0.077,0.982,1.058,1.810,0.520,0.941,0.770,4.479,3.709
0.363,0.662,1.025,1.619,0.245,0.396,1.450,0.325,1.125
0.421,0.078,0.499,1.383,0.251,0.347,1.436,4.743,3.307
0.133,0.810,0.942,1.622,1.080,1.753,0.718,2.544,1.825
0.865,0.305,1.170,1.375,1.856,2.551,4.308,4.032,0.276
0.701,0.667,1.368,1.243,0.319,0.397,2.742,3.838,1.096
0.934,0.255,1.190,0.847,0.021,0.018,3.220,1.934,1.286
0.037,0.515,0.552,0.226,0.873,0.197,0.439,4.243,3.804
0.165,0.326,0.491,0.206,0.153,0.032,4.443,1.555,2.887
0.833,0.414,1.247,0.607,1.759,1.067,1.250,4.426,3.177
0.033,0.298,0.331,0.899,0.063,0.056,4.359,2.470,1.890
0.838,0.371,1.208,0.107,1.023,0.110,1.360,0.595,0.765
0.056,0.570,0.627,0.786,1.907,1.499,0.235,1.054,0.819
0.266,0.749,1.014,0.730,0.333,0.243,1.341,3.350,2.009
0.828,0.006,0.834,1.400,0.976,1.367,3.180,3.234,0.054
0.291,0.004,0.295,0.783,0.863,0.675,2.790,2.210,0.580
0.543,0.830,1.373,1.653,1.936,3.199,2.097,2.674,0.576
0.230,0.839,1.069,1.690,1.426,2.409,3.489,2.074,1.415
0.422,0.375,0.797,0.125,0.393,0.049,1.827,2.889,1.062
0.050,0.498,0.548,0.313,0.428,0.134,1.986,0.441,1.545
0.032,0.443,0.475,1.890,1.680,3.175,4.179,2.775,1.404
0.457,0.509,0.966,1.932,0.655,1.266,0.484,0.819,0.335
0.085,0.693,0.778,1.565,1.151,1.801,1.194,4.147,2.953
0.660,0.969,1.629,0.082,1.204,0.098,3.629,4.336,0.706
0.036,0.793,0.829,1.640,0.530,0.869,2.090,4.100,2.010
0.487,0.907,1.395,0.561,0.619,0.347,4.770,0.651,4.119
0.865,0.050,0.915,1.983,0.850,1.685,1.440,2.611,1.171
0.238,0.583,0.821,0.228,0.060,0.014,2.107,3.119,1.011
0.813,0.633,1.446,0.290,1.902,0.551,4.802,4.576,0.226
0.747,0.088,0.834,1.651,0.461,0.762,2.548,2.216,0.332
0.641,0.253,0.894,0.046,1.371,0.063,1.589,3.422,1.833
0.074,0.708,0.782,1.777,0.601,1.068,3.651,3.350,0.301
0.277,0.235,0.512,0.805,0.957,0.770,3.638,0.333,3.305
0.478,0.139,0.617,0.869,1.405,1.220,0.322,0.506,0.185
0.225,0.990,1.215,0.708,1.348,0.954,3.242,3.461,0.219
0.230,0.953,1.183,1.995,1.601,3.194,4.863,2.098,2.765
0.895,0.142,1.037,0.331,0.538,0.178,3.386,3.431,0.045
0.096,0.397,0.493,0.546,0.520,0.284,1.432,1.719,0.287
0.210,0.755,0.965,0.486,0.413,0.201,1.722,3.717,1.995
0.125,0.374,0.499,0.398,1.097,0.436,2.949,0.665,2.285
0.483,0.063,0.546,0.090,1.769,0.160,1.575,3.242,1.668
0.853,0.223,1.076,1.578,0.812,1.281,3.881,4.250,0.369
0.919,0.305,1.223,0.137,0.849,0.116,0.292,0.371,0.079
0.407,0.454,0.861,0.397,0.036,0.014,2.389,3.313,0.925
0.299,0.295,0.594,0.034,0.873,0.030,0.055,3.974,3.919
0.664,0.021,0.685,0.741,1.271,0.942,3.128,3.689,0.561
0.056,0.522,0.578,1.337,1.616,2.161,2.048,3.396,1.348
0.621,0.835,1.455,0.298,0.120,0.036,4.021,0.914,3.106
0.581,0.220,0.802,1.594,0.892,1.422,4.227,1.273,2.954
0.906,0.411,1.317,1.602,0.413,0.661,4.446,3.322,1.124
0.954,0.950,1.904,1.703,0.218,0.371,3.392,1.014,2.379
0.188,0.766,0.954,1.164,0.843,0.982,2.917,1.131,1.786
0.227,0.939,1.166,0.320,0.476,0.152,1.403,3.426,2.023
0.972,0.847,1.819,1.613,0.808,1.303,0.170,2.230,2.060
0.631,0.530,1.160,0.965,1.655,1.597,2.034,3.797,1.762
0.494,0.271,0.765,0.108,0.210,0.023,2.836,2.594,0.241
0.305,0.542,0.847,1.131,0.388,0.439,4.031,1.231,2.800
0.967,0.678,1.645,1.470,0.727,1.069,0.423,1.635,1.212
0.621,0.581,1.202,1.655,0.488,0.807,1.891,3.037,1.146
0.363,0.202,0.566,1.251,0.512,0.641,1.549,0.182,1.368
0.991,0.923,1.914,1.975,0.247,0.487,0.339,2.025,1.686
0.643,0.086,0.729,1.248,0.335,0.418,0.821,3.568,2.747
0.704,0.998,1.703,1.094,1.983,2.170,0.684,0.279,0.405
0.388,0.152,0.540,1.766,0.081,0.142,4.901,0.681,4.219
0.861,0.853,1.715,0.195,1.681,0.327,3.835,3.285,0.551
0.032,0.991,1.023,1.268,1.184,1.502,2.405,3.997,1.592
0.965,0.492,1.457,0.352,0.134,0.047,4.302,1.439,2.864
0.838,0.537,1.375,0.583,0.961,0.560,3.779,4.004,0.225
0.918,0.229,1.147,0.796,1.140,0.908,4.835,0.145,4.690
0.053,0.375,0.427,1.795,0.516,0.926,4.164,3.536,0.628
0.540,0.147,0.687,0.576,0.214,0.123,3.552,2.486,1.067
0.115,0.760,0.875,0.212,1.428,0.302,4.661,0.384,4.278
0.410,0.565,0.975,0.746,1.643,1.225,2.398,2.894,0.496
0.097,0.212,0.309,0.001,0.925,0.001,2.244,2.422,0.178
0.161,0.715,0.877,0.424,0.076,0.032,3.739,4.864,1.124
0.253,0.321,0.574,1.428,1.093,1.560,1.422,1.984,0.562
0.497,0.478,0.975,0.767,0.846,0.649,2.647,1.946,0.701
0.133,0.530,0.663,0.038,0.691,0.026,1.913,3.108,1.194
0.148,0.394,0.542,0.954,1.061,1.012,4.632,3.700,0.933
0.706,0.539,1.245,0.242,0.343,0.083,3.812,4.232,0.420
0.998,0.335,1.333,0.378,1.765,0.667,4.779,0.648,4.131
0.102,0.239,0.341,1.216,1.260,1.532,2.309,2.003,0.306
0.815,0.757,1.573,1.804,0.120,0.216,4.984,2.930,2.055
0.496,0.928,1.424,1.595,1.444,2.302,0.335,4.824,4.490
0.250,0.306,0.556,0.173,1.998,0.345,1.513,2.378,0.865
0.326,0.698,1.023,0.999,1.150,1.149,3.141,2.621,0.520
0.931,0.873,1.804,0.335,0.435,0.146,4.677,1.485,3.193
0.305,0.275,0.580,1.996,0.009,0.018,2.783,2.180,0.603
0.554,0.773,1.327,0.609,0.943,0.574,4.958,4.830,0.127
0.688,0.985,1.673,1.078,1.808,1.949,1.051,2.464,1.413
0.572,0.293,0.865,1.181,1.882,2.223,3.760,1.115,2.645
0.528,0.628,1.155,0.645,0.676,0.436,1.566,1.628,0.063
0.437,0.206,0.643,0.178,0.179,0.032,1.426,4.525,3.099
0.128,0.157,0.285,0.092,1.863,0.172,0.888,2.814,1.926
0.152,0.503,0.655,0.075,1.785,0.134,2.917,3.396,0.480
0.399,0.708,1.107,1.791,1.947,3.486,1.895,3.722,1.827
0.045,0.928,0.973,1.304,1.680,2.191,1.549,3.138,1.589
0.587,0.285,0.873,0.115,0.051,0.006,3.959,4.635,0.676
0.526,0.619,1.145,1.385,1.011,1.401,0.543,4.083,3.540
0.912,0.811,1.723,0.015,1.283,0.019,3.494,0.804,2.690
0.918,0.817,1.735,1.837,1.794,3.296,3.815,0.651,3.164
0.176,0.631,0.808,1.205,0.691,0.832,2.176,0.602,1.574
0.831,0.360,1.191,1.921,1.197,2.299,0.899,1.906,1.007
0.875,0.782,1.658,1.002,1.794,1.798,2.210,3.291,1.081
0.225,0.510,0.735,1.070,0.603,0.646,2.006,1.723,0.283
0.426,0.990,1.416,1.077,0.221,0.238,2.411,1.147,1.264
0.438,0.143,0.581,1.468,0.930,1.365,4.178,3.559,0.619
0.502,0.022,0.524,1.233,0.469,0.579,3.521,2.226,1.295
0.701,0.600,1.301,0.738,0.986,0.728,1.007,2.662,1.655
0.706,0.883,1.589,1.786,1.212,2.165,1.107,0.349,0.758
0.404,0.369,0.772,0.553,0.392,0.217,2.897,2.846,0.051
0.524,0.182,0.705,0.200,0.270,0.054,0.267,4.392,4.125
0.632,0.048,0.680,1.601,1.528,2.446,4.449,3.280,1.170
0.702,0.952,1.654,1.506,1.883,2.837,2.252,3.257,1.005
0.981,0.296,1.277,1.447,0.711,1.030,1.725,0.171,1.554
0.436,0.931,1.367,0.605,1.784,1.080,1.175,1.899,0.723
0.473,0.912,1.384,0.188,1.760,0.331,3.223,2.627,0.596
0.519,0.648,1.166,1.483,0.819,1.216,0.965,1.595,0.630
0.231,0.961,1.192,0.956,0.494,0.472,0.807,2.030,1.223
0.187,0.546,0.733,1.301,1.662,2.163,3.752,2.515,1.237
0.697,0.119,0.816,1.624,1.495,2.428,0.247,1.551,1.304
0.177,0.968,1.145,1.063,0.386,0.410,3.256,0.431,2.826
0.710,0.314,1.025,0.889,0.909,0.809,1.849,4.763,2.914
0.509,0.453,0.962,1.991,0.712,1.417,2.288,4.511,2.223
0.064,0.860,0.924,1.884,0.682,1.285,4.330,3.115,1.215
0.184,0.043,0.227,0.783,1.648,1.290,3.982,2.617,1.365
0.806,0.281,1.087,1.566,0.875,1.371,1.107,4.581,3.474
0.647,0.289,0.936,0.426,1.535,0.654,2.163,2.708,0.545
0.287,0.850,1.137,0.167,1.479,0.246,4.070,2.597,1.474
0.917,0.095,1.012,0.018,1.750,0.031,2.638,4.002,1.364
0.446,0.610,1.056,1.385,1.342,1.858,1.546,0.355,1.190
0.438,0.800,1.239,1.938,1.293,2.506,1.515,0.249,1.266
0.304,0.655,0.959,0.985,0.239,0.235,2.822,2.490,0.332
0.568,0.204,0.771,0.994,1.574,1.564,2.062,4.525,2.463
0.633,0.536,1.169,1.984,0.130,0.258,3.836,4.919,1.083
0.212,0.540,0.752,1.471,1.335,1.964,2.670,3.387,0.717
0.709,0.466,1.175,0.955,1.691,1.614,1.791,3.911,2.121
0.800,0.375,1.175,1.564,0.611,0.955,2.193,3.824,1.631
0.890,0.021,0.911,0.532,1.800,0.958,1.875,4.879,3.005
0.531,0.174,0.705,1.917,1.467,2.813,4.096,2.342,1.754
0.100,0.207,0.307,1.469,1.652,2.428,1.952,1.563,0.389
0.059,1.000,1.059,1.887,0.779,1.471,4.986,4.240,0.746
0.139,0.451,0.591,1.619,1.895,3.067,2.137,4.843,2.707
0.377,0.149,0.525,0.465,0.655,0.304,1.910,2.550,0.640
0.667,0.595,1.262,0.492,0.525,0.258,0.997,3.171,2.173
0.590,0.824,1.415,0.328,0.795,0.260,4.612,1.424,3.189
0.862,0.160,1.021,0.296,1.030,0.305,0.826,3.469,2.643
0.049,0.313,0.362,0.213,0.494,0.105,0.272,1.935,1.663
0.173,0.296,0.468,1.654,0.536,0.887,0.086,2.718,2.632
0.971,0.033,1.004,1.483,0.841,1.247,1.243,4.788,3.545
0.567,0.942,1.509,0.117,1.849,0.216,2.134,2.427,0.293
0.806,0.487,1.293,1.124,0.131,0.147,1.077,2.215,1.139
0.351,0.659,1.010,0.352,1.652,0.581,4.516,3.528,0.988
0.635,0.407,1.043,0.788,1.699,1.338,4.998,0.959,4.039
0.729,0.693,1.422,0.159,1.225,0.195,2.165,3.080,0.916
0.374,0.376,0.751,1.568,1.190,1.866,4.952,2.254,2.698
0.956,0.739,1.695,0.902,0.351,0.316,0.084,3.221,3.137
0.106,0.485,0.590,0.986,1.926,1.899,1.379,0.448,0.932
0.050,0.445,0.495,0.094,0.455,0.043,0.822,1.215,0.394
0.062,0.831,0.893,0.766,1.140,0.873,4.531,0.081,4.450
0.120,0.812,0.932,1.829,0.388,0.709,0.785,0.994,0.210
0.234,0.380,0.614,0.439,0.732,0.321,1.810,2.735,0.925
0.951,0.517,1.468,1.969,1.304,2.567,4.555,3.487,1.068
0.858,0.358,1.216,1.787,0.841,1.502,0.819,4.597,3.777
0.761,0.807,1.568,1.028,0.305,0.314,2.045,4.297,2.252
0.874,0.131,1.005,1.788,1.094,1.956,1.994,4.872,2.878
0.499,0.483,0.982,0.016,1.300,0.021,4.452,1.367,3.085
0.036,0.544,0.579,1.495,1.285,1.920,4.075,2.195,1.880
0.055,0.540,0.595,1.887,0.510,0.962,0.693,1.657,0.965
0.211,0.665,0.875,0.625,1.669,1.044,0.985,2.858,1.873
0.341,0.302,0.643,0.427,0.848,0.362,2.595,1.113,1.482
0.803,0.874,1.677,0.568,1.601,0.910,1.431,0.187,1.244
0.753,0.445,1.198,0.472,1.353,0.639,1.673,2.467,0.793
0.682,0.479,1.161,0.874,0.010,0.009,3.429,4.897,1.468
0.735,0.371,1.106,1.291,1.888,2.437,3.590,2.043,1.547
0.359,0.709,1.068,1.109,0.154,0.171,3.297,1.824,1.473
0.348,0.173,0.521,1.479,1.243,1.839,0.959,2.464,1.505
0.007,0.645,0.651,0.855,1.960,1.676,0.458,4.075,3.617
0.480,0.576,1.057,0.941,1.578,1.485,1.860,1.586,0.274
0.400,0.085,0.485,0.483,1.267,0.612,1.715,4.132,2.417
0.064,0.206,0.269,0.618,1.272,0.786,1.300,0.310,0.990
0.674,0.831,1.506,0.540,0.643,0.347,1.745,1.329,0.416
0.981,0.502,1.483,1.699,1.549,2.632,4.751,3.087,1.664
0.178,0.400,0.578,1.436,0.067,0.097,2.090,3.177,1.087
0.845,0.302,1.147,0.784,1.757,1.377,1.386,3.113,1.727
0.751,0.165,0.915,1.373,1.372,1.883,3.150,2.228,0.922
0.953,0.022,0.976,1.424,1.664,2.369,1.841,1.716,0.125
0.584,0.123,0.707,0.815,0.012,0.010,3.898,3.389,0.509
0.035,0.642,0.677,0.926,1.572,1.455,3.580,1.494,2.086
0.614,0.758,1.372,1.617,0.152,0.245,4.844,4.891,0.046
0.228,0.558,0.787,0.697,1.865,1.299,0.154,1.268,1.114
0.275,0.193,0.468,0.332,1.301,0.431,1.625,0.640,0.985
0.415,0.464,0.879,0.851,1.939,1.650,2.716,4.325,1.609
0.555,0.871,1.426,1.947,0.053,0.102,0.338,3.305,2.967
0.785,0.945,1.730,1.781,0.959,1.707,1.040,1.030,0.010
0.145,0.969,1.115,0.783,1.592,1.247,1.276,2.231,0.955
0.346,0.064,0.409,1.766,1.684,2.974,3.881,2.417,1.464
0.587,0.521,1.108,1.180,0.876,1.033,2.178,0.310,1.868
0.824,0.265,1.088,1.693,0.643,1.089,3.816,2.979,0.837
0.032,0.388,0.420,1.460,1.345,1.963,1.561,3.982,2.421
0.978,0.062,1.041,1.662,0.501,0.832,4.591,1.275,3.317
0.897,0.685,1.582,1.346,1.751,2.358,2.769,0.954,1.815
0.672,0.108,0.780,1.059,0.974,1.031,2.189,1.899,0.291
0.455,0.813,1.268,1.012,1.536,1.555,4.906,4.956,0.050
0.397,0.229,0.626,1.535,0.489,0.750,0.407,4.543,4.136
0.394,0.953,1.347,1.355,0.642,0.870,2.888,1.899,0.989
0.445,0.501,0.945,1.916,0.237,0.455,4.144,0.102,4.042
0.962,0.232,1.194,1.871,0.776,1.453,4.121,1.746,2.374
0.542,0.366,0.908,1.541,1.688,2.601,2.951,0.497,2.454
0.576,0.500,1.076,0.894,1.440,1.287,3.918,2.676,1.242
0.845,0.664,1.509,1.755,1.784,3.131,3.739,3.400,0.339
0.692,0.396,1.088,0.089,0.398,0.035,0.340,4.238,3.898
0.756,0.299,1.055,1.882,0.244,0.459,0.279,0.505,0.226
0.247,0.677,0.924,1.378,1.801,2.482,2.761,3.600,0.839
0.425,0.227,0.652,1.366,0.504,0.688,1.310,1.425,0.115
0.457,0.064,0.521,1.653,1.966,3.250,4.530,4.954,0.424
0.404,0.225,0.629,1.482,1.631,2.418,2.430,0.660,1.770
0.926,0.391,1.317,0.530,1.864,0.988,4.982,3.081,1.900
0.394,0.581,0.976,0.394,1.903,0.749,2.079,4.677,2.597
0.960,0.262,1.222,1.043,1.511,1.577,0.384,1.236,0.853
0.327,0.339,0.666,0.735,0.536,0.395,4.156,2.454,1.702
0.091,0.647,0.738,1.290,1.585,2.044,4.282,1.712,2.570
0.122,0.522,0.644,1.852,0.883,1.637,4.640,2.447,2.194
0.631,0.466,1.096,1.756,0.838,1.471,3.774,0.004,3.770
0.870,0.220,1.090,0.486,1.413,0.687,2.726,1.268,1.458
0.081,0.454,0.535,1.475,0.529,0.781,4.881,3.136,1.746
0.100,0.070,0.170,1.349,0.912,1.230,3.553,2.329,1.225
0.466,0.522,0.988,0.109,1.837,0.201,4.330,1.118,3.212
0.083,0.451,0.534,0.932,0.552,0.515,4.058,2.582,1.475
0.106,0.408,0.514,0.536,0.923,0.495,0.658,1.244,0.586
0.256,0.148,0.404,0.326,0.853,0.278,2.038,2.947,0.909
0.357,0.545,0.902,1.434,0.744,1.067,1.193,3.112,1.919
0.792,0.732,1.524,1.427,1.603,2.287,1.667,2.058,0.391
0.750,0.348,1.098,0.484,1.891,0.916,2.886,4.884,1.998
0.902,0.010,0.912,1.280,1.283,1.642,4.213,2.142,2.070
0.840,0.011,0.851,1.744,0.139,0.243,1.971,1.169,0.802
0.308,0.966,1.274,1.664,1.191,1.982,3.027,2.463,0.565
0.113,0.439,0.552,1.061,0.413,0.439,2.350,1.060,1.290
0.315,0.189,0.504,0.778,0.775,0.603,0.999,1.252,0.253
0.965,0.649,1.613,1.912,1.330,2.543,0.589,2.451,1.862
0.985,0.081,1.066,1.653,1.127,1.862,3.353,0.028,3.325
0.231,0.910,1.141,1.051,1.872,1.968,4.748,0.206,4.543
0.028,0.854,0.881,1.083,1.589,1.721,1.727,1.758,0.031
0.651,0.591,1.243,0.249,1.395,0.348,3.981,2.101,1.881
0.794,0.020,0.814,1.025,0.525,0.538,0.832,2.420,1.588
0.388,0.299,0.687,1.960,0.139,0.272,0.003,2.371,2.368
0.965,0.384,1.349,1.893,0.729,1.380,3.340,4.364,1.024
0.760,0.853,1.613,1.628,0.468,0.762,2.521,4.680,2.159
0.436,0.071,0.507,1.864,0.453,0.844,3.847,3.120,0.726
0.074,0.426,0.500,0.536,1.231,0.660,1.674,1.172,0.503
0.102,0.455,0.557,0.874,0.971,0.848,4.435,0.332,4.103
0.060,0.609,0.670,0.105,0.770,0.081,1.991,1.731,0.260
0.692,0.494,1.186,1.414,1.134,1.604,2.700,0.178,2.522
0.847,0.503,1.350,1.321,1.802,2.379,0.052,2.895,2.843
0.569,0.659,1.228,0.586,0.374,0.219,2.554,4.641,2.087
0.158,0.613,0.770,1.053,1.512,1.592,3.207,3.755,0.548
0.262,0.073,0.335,0.338,1.943,0.656,2.190,3.342,1.152
0.936,0.337,1.273,1.186,1.705,2.023,1.633,1.977,0.345
0.776,0.023,0.799,1.853,1.207,2.237,0.365,1.679,1.314
0.551,0.560,1.111,1.498,1.361,2.039,4.575,4.793,0.218
0.279,0.724,1.002,0.997,0.814,0.812,2.853,0.471,2.383
0.006,0.597,0.603,0.309,0.296,0.092,0.798,4.740,3.942
0.101,0.290,0.390,1.449,1.879,2.722,3.207,3.155,0.051
0.129,0.352,0.481,1.986,1.156,2.296,3.900,0.929,2.971
0.032,0.126,0.158,1.812,0.968,1.755,0.382,0.097,0.285
0.411,0.514,0.925,0.629,1.519,0.955,1.861,0.075,1.786
0.649,0.361,1.010,0.839,1.435,1.204,1.490,1.666,0.176
0.967,0.900,1.867,1.606,0.510,0.819,4.881,2.851,2.031
0.318,0.959,1.277,1.512,1.752,2.649,0.948,4.657,3.709
0.201,0.578,0.779,0.443,0.409,0.181,4.068,3.051,1.017
0.810,0.978,1.789,1.420,0.539,0.766,3.316,2.171,1.145
0.584,0.338,0.921,1.867,1.186,2.215,1.202,4.098,2.895
0.810,0.619,1.428,0.294,1.610,0.474,3.219,2.637,0.581
0.184,0.774,0.959,0.862,0.768,0.662,3.907,1.130,2.778
0.005,0.072,0.077,1.707,0.879,1.500,4.773,4.564,0.210
0.994,0.309,1.303,0.111,1.368,0.152,2.446,2.571,0.124
0.561,0.045,0.606,0.555,0.620,0.344,0.066,2.844,2.778
0.402,0.290,0.692,1.155,0.288,0.333,0.378,3.338,2.960
0.371,0.177,0.548,0.186,0.325,0.060,0.840,0.600,0.239
0.626,0.482,1.107,1.702,1.275,2.170,2.413,4.327,1.914
0.828,0.394,1.222,1.500,1.482,2.222,2.240,3.447,1.207
0.287,0.883,1.170,1.193,1.670,1.993,3.891,3.410,0.481
0.287,0.730,1.016,0.118,0.004,0.000,3.545,2.175,1.370
0.126,0.697,0.823,0.430,0.210,0.090,1.992,0.056,1.936
0.903,0.677,1.580,1.585,1.573,2.492,0.515,0.266,0.249
0.773,0.750,1.523,1.247,1.452,1.810,0.814,3.651,2.837
0.314,0.182,0.495,0.913,0.360,0.328,2.052,3.430,1.379
0.658,0.420,1.078,1.060,1.777,1.884,0.805,0.357,0.448
0.756,0.421,1.177,0.903,1.340,1.210,1.003,1.420,0.417
0.375,0.269,0.643,1.163,1.727,2.008,3.109,1.711,1.398
0.866,0.301,1.167,0.470,0.745,0.350,2.148,0.191,1.957
0.832,0.499,1.331,1.162,0.383,0.445,4.384,2.049,2.335
0.303,0.333,0.635,1.055,0.484,0.511,0.381,3.138,2.757
0.837,0.120,0.957,0.598,0.200,0.120,1.370,4.159,2.789
0.640,0.552,1.191,0.546,0.874,0.477,3.661,2.160,1.502
0.881,0.629,1.510,1.636,1.538,2.515,1.361,1.356,0.005
0.330,0.968,1.298,0.762,1.272,0.969,0.441,0.401,0.039
0.331,0.205,0.536,1.346,1.155,1.555,0.025,1.045,1.020
0.336,0.811,1.146,1.865,0.773,1.441,3.847,4.936,1.090
0.297,0.402,0.699,1.861,0.088,0.163,1.201,4.364,3.163
0.597,0.980,1.577,1.822,1.656,3.018,3.326,0.557,2.768
0.094,0.184,0.278,1.677,1.508,2.529,0.087,0.024,0.063
0.197,0.267,0.464,0.566,0.697,0.395,4.991,2.848,2.143
0.245,0.114,0.359,0.780,1.261,0.983,4.701,0.015,4.686
0.440,0.027,0.467,1.439,0.201,0.289,3.781,1.555,2.226
0.589,0.283,0.872,1.750,1.858,3.252,1.639,3.009,1.370
0.180,0.592,0.772,1.369,0.941,1.288,3.569,2.076,1.493
0.398,0.878,1.276,1.642,0.928,1.524,3.535,0.635,2.899
0.815,0.921,1.736,0.928,1.733,1.608,2.610,3.185,0.575
0.303,0.149,0.451,0.712,1.357,0.967,2.490,4.574,2.084
0.912,0.009,0.921,0.752,1.012,0.761,1.129,3.426,2.297
0.545,0.173,0.718,0.655,1.075,0.704,0.292,3.750,3.458
0.284,0.822,1.106,1.931,1.044,2.016,3.923,1.344,2.579
0.448,0.672,1.120,0.807,0.835,0.675,4.260,4.905,0.645
0.044,0.027,0.071,1.024,0.668,0.684,4.234,4.218,0.016
0.783,0.458,1.241,0.616,1.548,0.953,2.023,0.877,1.147
0.084,0.939,1.023,1.276,1.973,2.518,4.026,0.454,3.572
0.531,0.163,0.694,0.532,1.320,0.702,0.417,0.558,0.141
0.572,0.819,1.391,0.085,0.625,0.053,1.577,1.930,0.353
0.486,0.364,0.849,1.784,0.612,1.092,3.814,1.698,2.117
0.824,0.722,1.547,0.844,1.147,0.968,2.936,3.898,0.962
0.831,0.565,1.396,0.500,1.802,0.900,4.750,2.540,2.209
0.857,0.046,0.903,0.556,0.476,0.265,4.634,2.853,1.782
0.961,0.426,1.388,0.683,1.533,1.048,2.935,3.377,0.442
0.322,0.358,0.679,0.042,0.932,0.039,3.210,3.173,0.037
0.384,0.793,1.177,0.129,1.124,0.146,0.976,3.668,2.692
0.458,0.297,0.755,0.176,0.259,0.046,2.953,0.740,2.213
0.518,0.713,1.231,0.064,1.549,0.099,3.605,4.928,1.323
0.399,0.647,1.046,0.199,1.670,0.332,3.627,3.099,0.527
0.578,0.578,1.156,1.878,0.094,0.177,0.989,0.024,0.965
0.350,0.354,0.704,1.725,1.488,2.567,3.229,4.229,0.999
0.966,0.760,1.726,1.937,1.479,2.864,4.986,3.167,1.820
0.605,0.384,0.989,1.054,0.290,0.306,0.156,3.626,3.469
0.185,0.421,0.606,1.918,1.924,3.690,4.741,0.104,4.637
0.951,0.653,1.605,1.694,0.559,0.947,0.631,2.032,1.401
0.868,0.622,1.490,1.143,1.663,1.901,3.887,2.483,1.404
0.086,0.220,0.305,1.590,1.075,1.710,0.658,1.408,0.751
0.082,0.279,0.361,0.726,0.235,0.171,3.761,2.574,1.187
0.655,0.199,0.854,0.634,1.358,0.861,1.012,0.381,0.631
0.971,0.683,1.654,1.606,0.364,0.584,4.272,1.710,2.562
0.770,0.882,1.652,1.150,1.863,2.143,4.692,1.884,2.808
0.857,0.606,1.463,0.014,1.608,0.023,2.117,0.210,1.907
0.785,0.151,0.936,1.916,0.971,1.860,2.054,3.376,1.322
0.067,0.488,0.556,1.160,1.791,2.078,4.975,2.878,2.097
0.032,0.934,0.966,0.632,0.693,0.438,4.348,4.265,0.083
0.158,0.273,0.431,0.004,0.386,0.002,2.526,4.396,1.870
0.669,0.281,0.950,0.116,0.306,0.035,2.562,4.632,2.070
0.711,0.104,0.815,1.693,1.580,2.676,4.702,4.604,0.098
0.226,0.934,1.160,1.044,1.767,1.844,3.700,1.569,2.131
0.621,0.980,1.600,0.659,1.915,1.262,0.972,0.229,0.743
0.157,0.855,1.012,0.537,0.506,0.272,3.710,3.922,0.212
0.358,0.547,0.905,1.059,0.878,0.930,2.978,1.177,1.801
0.222,0.914,1.136,0.844,1.421,1.199,1.403,3.106,1.703
0.629,0.083,0.712,1.861,1.964,3.655,0.297,0.842,0.545
0.079,0.590,0.669,1.937,1.422,2.754,3.876,1.076,2.801
0.875,0.735,1.610,1.531,1.197,1.832,0.277,4.262,3.986
0.186,0.886,1.073,0.047,0.634,0.030,2.374,3.868,1.494
0.681,0.028,0.709,1.129,1.991,2.248,1.911,0.939,0.972
0.327,0.660,0.987,0.055,0.213,0.012,2.713,1.206,1.507
0.653,0.976,1.629,1.373,0.751,1.032,1.442,0.003,1.439
0.042,0.019,0.061,1.816,0.274,0.497,2.644,0.141,2.503
0.738,0.249,0.988,1.315,1.539,2.024,0.505,1.648,1.143
0.959,0.700,1.659,0.145,1.683,0.243,4.748,0.550,4.198
0.380,0.855,1.235,1.366,0.159,0.217,3.509,4.927,1.418
0.947,0.189,1.136,0.966,0.552,0.533,4.044,2.201,1.843
0.843,0.006,0.848,1.246,1.980,2.468,4.160,4.797,0.637
